login; location; place; followers; contributions; stars; user_stars; language
slapresta;Barcelona;Barcelona;29;138;68;193;Python
arthurMll;Casteldefels (Barcelona);Barcelona;0;137;0;1;
mediafinger;Barcelona;Barcelona;30;137;24;72;Ruby
MiquelAdell;Sabadell, Barcelona;Barcelona;2;136;0;5;PHP
sankalpg;Barcelona;Barcelona;11;136;2;1;Python
hiulit;Barcelona;Barcelona;3;136;125;0;JavaScript
tokland;Barcelona;Barcelona;30;135;369;55;Ruby
nguasch;Barcelona;Barcelona;0;135;0;0;JavaScript
rewritten;Barcelona;Barcelona;20;134;31;45;Ruby
xmollv;Barcelona, Spain;Barcelona;3;134;4;26;Swift
dpujadas;Barcelona;Barcelona;2;134;0;0;Shell
juange87;Barcelona;Barcelona;21;134;0;163;Java
josecgil;Barcelona, Spain;Barcelona;3;133;1;1;JavaScript
oscmansan;Barcelona, Spain;Barcelona;3;133;1;10;Java
derrybirkett;Barcelona;Barcelona;11;133;5;210;CSS
Termeni;Lleida;Lleida;5;132;0;3;Java
ronggong;Barcelona, Spain;Barcelona;2;132;5;0;Python
griba2001;Tiana (near Barcelona) Catalonia - Spain;Barcelona;0;132;1;0;Haskell
mikegoodstadt;Barcelona, Spain;Barcelona;0;132;1;22;
abosch19;Barcelona;Barcelona;1;132;1;0;CSS
weapp;Barcelona, Spain;Barcelona;23;131;5;408;Ruby
envyj020;Barcelona;Barcelona;5;131;5;60;PHP
nicoSWD;Barcelona, Spain;Barcelona;21;131;163;376;PHP
leonkyr;Barcelona;Barcelona;5;130;6;61;HTML
urodoz;Barcelona;Barcelona;9;130;10;121;JavaScript
q2dg;Barcelona (Spain);Barcelona;4;130;0;42;
SanabriaRusso;Barcelona, Spain;Barcelona;4;130;5;6;C++
lluisgerard;Mataro, Barcelona;Barcelona;17;129;11;287;Objective-C
paugarcia95;Barcelona;Barcelona;0;129;1;3;Java
Hopobcn;Barcelona;Barcelona;1;129;0;2;C++
marcobrador;Barcelona, Spain;Barcelona;5;129;1;1;HTML
JuanCarlosM;Barcelona;Barcelona;7;128;0;15;HTML
dlizarra;Tarragona (Spain);Tarragona;0;128;5;24;Java
karume;Barcelona;Barcelona;4;128;2;8;Puppet
yyoyo;Barcelona;Barcelona;3;128;2;7;Shell
fadado;Barcelona;Barcelona;0;127;3;0;Makefile
crimarde;Tarragona;Tarragona;0;127;1;1;Java
kakubei;Barcelona, Spain;Barcelona;1;126;0;1;CSS
marcelopereirascmspain;barcelona;Barcelona;8;126;3;7;JavaScript
carlos-sancho-ramirez;Barcelona;Barcelona;3;126;6;11;Java
okjake;London & Barcelona;Barcelona;7;125;7;42;JavaScript
Vidimensional;Barcelona. Spain;Barcelona;10;125;21;6;Python
karolinkas;Barcelona;Barcelona;12;125;6;5;JavaScript
undeadpixel;Barcelona;Barcelona;9;125;2;6;Ruby
AinaSG;Barcelona;Barcelona;10;124;22;7;C++
epilgrim;Barcelona, España;Barcelona;9;124;16;9;PHP
danilinares;Barcelona;Barcelona;0;124;5;1;R and Python
moriorgames;Barcelona;Barcelona;0;124;4;3;CSS
ruskid;Barcelona;Barcelona;7;123;14;40;PHP
danicomas;Barcelona;Barcelona;11;122;49;137;JavaScript
castrolem;Barcelona, Spain;Barcelona;17;121;4;67;CSS
mgdiez;Barcelona;Barcelona;6;121;0;2;Java
pespin;Barcelona;Barcelona;1;121;0;0;Shell
andreucm;Barcelona, Catalunya;Barcelona;15;120;0;6;Scilab
Bastien-;Barcelona;Barcelona;4;120;2;31;R
alexetta;Barcelona;Barcelona;0;120;0;0;CSS
masylum;Barcelona;Barcelona;127;119;1096;201;JavaScript
rossf7;Barcelona;Barcelona;6;119;52;21;Ruby
Theadd;Barcelona;Barcelona;23;119;88;247;JavaScript
davidcarrera;Barcelona;Barcelona;3;119;0;9;Shell
jaor;Barcelona;Barcelona;43;119;411;67;Emacs Lisp
llaperez;Tarragona;Tarragona;0;118;0;0;JavaScript and CSS
jllopis;Barcelona, Spain;Barcelona;1;118;15;8;Go
christiancabarrocas;Barcelona, Catalunya;Barcelona;4;118;0;190;Swift
GinesOrtiz;Barcelona;Barcelona;9;118;5;5;JavaScript
abailon;Barcelona;Barcelona;2;118;0;2;Batchfile
raohmaru;Cornellà de Llobregat (Barcelona);Barcelona;3;117;8;20;ActionScript
theUniC;Barcelona;Barcelona;85;117;47;169;PHP
gcasanova;Barcelona, Spain;Barcelona;0;117;0;0;JavaScript
sfotiadis;Barcelona;Barcelona;8;117;33;8;Java
cosarara97;Barcelona;Barcelona;6;117;14;5;C++
msonsona;Barcelona;Barcelona;5;117;1;22;CSS
mkbrv;Barcelona;Barcelona;8;117;2;14;Java
edysanchez;Barcelona;Barcelona;8;117;2;26;PHP
joanvila;Barcelona;Barcelona;7;117;1;19;JavaScript
kvzivn;Barcelona;Barcelona;10;116;2;51;JavaScript
simorgh;Barcelona;Barcelona;10;116;0;0;C
philn;Barcelona;Barcelona;21;116;28;14;Python
areina;barcelona;Barcelona;28;115;294;210;Emacs Lisp
unleashed;Barcelona;Barcelona;8;115;33;48;Ruby
glomadrian;Barcelona, Spain;Barcelona;236;114;3749;142;Java
jfz94;Barcelona;Barcelona;7;114;0;0;Java and HTML
rogercbe;Barcelona;Barcelona;2;114;1;2;CSS
mcreel;Barcelona, Spain;Barcelona;9;114;6;5;Julia
Samitier;Barcelona;Barcelona;6;113;2;7;CSS
nadimix;Barcelona;Barcelona;6;113;0;32;JavaScript
Danziger;Barcelona;Barcelona;2;113;4;12;JavaScript
jordillonch;Barcelona;Barcelona;60;112;180;86;PHP
xperiments;Barcelona;Barcelona;29;112;95;693;JavaScript
lcalvofl;Barcelona;Barcelona;0;111;0;1;CSS
jsalcal;Barcelona;Barcelona;0;111;2;0;Makefile
vitovalov;Barcelona, Spain;Barcelona;13;110;424;327;Java
neferketer;Barcelona;Barcelona;1;110;5;0;PHP
hanirok;Barcelona;Barcelona;0;110;0;0;
don-reba;Barcelona, Spain;Barcelona;1;109;1;3;CSS
xarabas;Barcelona, Spain;Barcelona;4;109;4;15;Python
albarralnunez;Barcelona;Barcelona;15;109;1;7;Python
joseparnau;Barcelona;Barcelona;0;109;0;0;C++
skyweb07;España, Barcelona;Barcelona;8;109;30;63;Ruby
chirauki;Barcelona;Barcelona;2;108;2;0;Ruby
recarens;Girona;Gerona;0;108;0;0;C# and Java
rfguri;Barcelona · London;Barcelona;18;108;4;70;C
juandebravo;Barcelona;Barcelona;37;108;44;79;Ruby
toniSoftiberia;Barcelona;Barcelona;2;108;0;0;C
mllobet;Barcelona;Barcelona;25;108;2;68;Python
dcaba;Barcelona;Barcelona;0;107;0;0;Ruby
jalucenyo;Spain - Tarragona;Tarragona;18;107;35;17;Java
xrubio;Barcelona;Barcelona;13;107;21;6;Python
debiatan;Barcelona;Barcelona;3;106;5;28;C++
ovicin;Barcelona;Barcelona;24;106;11;150;C++
flordan;Barcelona;Barcelona;1;106;2;2;Java
aramirez-es;Barcelona;Barcelona;34;105;28;79;PHP
Ale-;Barcelona;Barcelona;8;105;3;8;CSS
Legolasindar;Catalunya;Catalunya;2;105;0;2;C++
lluisgomez;Universitat Autonoma de Barcelona;Barcelona;59;104;103;13;C++
llogaricasas;Barcelona, Spain;Barcelona;0;104;0;20;PHP
Markcial;Barcelona;Barcelona;2;104;17;30;PHP
peretuset;Barcelona, Spain;Barcelona;6;104;0;3;
gorkapit;Barcelona;Barcelona;17;104;0;41;CSS
ruben998;Barcelona;Barcelona;1;104;0;0;Python
gchaincl;Barcelona;Barcelona;26;104;336;144;Go
davidkaste;Lleida;Lleida;29;104;5;48;Python
zurfyx;Catalonia, Spain;Catalunya;0;104;0;29;HTML
xilosada;Barcelona;Barcelona;1;103;0;9;Swift
ivanbardon;Tarragona Spain;Tarragona;2;102;0;18;JavaScript
juaoregon;Barcelona, Spain;Barcelona;2;102;2;4;Java
jcchavezs;Barcelona - Spain;Barcelona;9;102;40;8;PHP
julian-urbano;Barcelona;Barcelona;1;102;8;4;TeX
rgomezcasas;Barcelona;Barcelona;34;101;8;475;Clojure
sief;Barcelona, Spain;Barcelona;1;101;23;11;Scala
FerCa;Barcelona;Barcelona;12;101;11;6;JavaScript
davidberneda;Girona, Catalonia;Catalunya;8;101;24;30;Pascal
armellini13;Barcelona, Spain;Barcelona;10;101;15;21;CSS
logoff;Barcelona;Barcelona;4;100;0;10;Java
manuel-munoz-aguirre;Barcelona, Spain;Barcelona;0;100;3;4;R
zapatran;Barcelona;Barcelona;1;100;0;0;JavaScript
SirArslaan;Barcelona;Barcelona;18;100;3;118;JavaScript
jmgimeno;Lleida, Spain;Lleida;19;99;62;88;Clojure
sgimeno;Barcelona;Barcelona;20;99;5;168;JavaScript
ramalok;Barcelona;Barcelona;2;99;0;0;Shell
padilo;Barcelona;Barcelona;10;99;4;142;Java
ayrad;Spain, Tarragona;Tarragona;0;99;1;3;JavaScript
rafapoyatos;Barcelona;Barcelona;0;98;0;0;CSS
javifr;Barcelona;Barcelona;6;98;1;13;Ruby
drslump;Barcelona;Barcelona;57;98;490;64;JavaScript
dixso;Barcelona;Barcelona;17;98;400;29;JavaScript
shockstate;Barcelona;Barcelona;1;98;0;0;HTML
santiHerranz;Barcelona;Barcelona;1;98;2;27;Java and Objective-C
singuerinc;Barcelona;Barcelona;12;98;30;359;Ruby
juanmorillios;Barcelona;Barcelona;1;98;1;5;Swift
Dokman;Spain,Girona,Arbúcies;Gerona;13;97;4;164;C#
Fonserbc;Barcelona;Barcelona;22;97;8;24;JavaScript
arnsangra;Barcelona;Barcelona;7;97;0;27;Shell
geclos;Barcelona;Barcelona;1;97;2;4;JavaScript
antoineallard;Barcelona, Spain;Barcelona;4;96;1;9;C++
fgonzalvez;Barcelona;Barcelona;5;96;0;53;JavaScript
alfred82santa;Barcelona;Barcelona;8;96;12;11;Python
danyg;Barcelona, Spain;Barcelona;4;96;46;20;JavaScript
hugozaragoza;Barcelona;Barcelona;0;96;0;0;
knoopx;Barcelona;Barcelona;48;95;56;1k;Ruby
rubiojr;Barcelona, Spain;Barcelona;126;95;478;1.1k;Ruby
emilioriosvz;Barcelona;Barcelona;13;95;0;112;JavaScript
juandp77;Barcelona;Barcelona;0;94;0;0;Shell and TeX
somebody32;Barcelona, Spain;Barcelona;23;94;89;130;JavaScript
jordicenzano;Barcelona;Barcelona;1;94;7;0;Shell
allaudet;Barcelona;Barcelona;0;93;1;3;Java
jbiscarri;Barcelona;Barcelona;0;93;0;8;Objective-C
rubencc;Barcelona;Barcelona;3;93;3;0;C# and Java
davidllanos22;Barcelona, Spain;Barcelona;5;93;1;54;HTML
DawnAngel;Barcelona, Spain;Barcelona;17;93;19;50;JavaScript
afiestas;Barcelona;Barcelona;6;93;4;6;Shell
mezod;Barcelona, Catalonia;Barcelona;21;93;91;170;JavaScript
joseppla;Barcelona;Barcelona;2;92;0;0;Ruby
enriclluelles;Barcelona;Barcelona;53;92;255;149;Ruby
luckyshot;Barcelona, Spain;Barcelona;34;91;192;198;PHP
guigrpa;Barcelona, Spain;Barcelona;5;91;32;45;JavaScript
darkunito;Castelldefels, Barcelona;Barcelona;4;91;0;1;Java
mateucamps;Barcelona;Barcelona;0;91;0;3;C++
lluia;Barcelona, Spain;Barcelona;4;91;3;47;JavaScript
TimKreienkamp;Barcelona;Barcelona;4;90;0;0;Python
kaikcreator;Barcelona (SPAIN);Barcelona;0;90;4;0;CSS
jaspermdegroot;Barcelona, Spain;Barcelona;85;90;0;60;CSS
unrar;Lloret de Mar, Catalonia;Catalunya;1;90;29;8;Ruby
fmvilas;Barcelona, Spain;Barcelona;18;89;34;21;JavaScript
poliva;Barcelona;Barcelona;223;89;560;183;C
opsidao;Barcelona, Spain;Barcelona;12;89;5;149;Ruby
pinkbigmacmedia;Barcelona;Barcelona;1;89;8;9;PHP
alexpdp7;Barcelona, Spain;Barcelona;7;89;1;33;Java
JaimeMrtnez;Terrassa (Barcelona);Barcelona;3;88;1;0;HTML
graredcr;Barcelona;Barcelona;1;88;0;7;JavaScript
miguel5fv;Barcelona;Barcelona;3;88;0;1;PHP
orioltestart;Girona;Gerona;0;88;0;0;HTML
jtorrents;Barcelona (Catalonia);Barcelona;8;87;2;42;CSS
claudefa;Barcelona;Barcelona;4;87;3;0;Python
ferranpujolcamins;Barcelona;Barcelona;0;87;0;2;Makefile
assimovt;Barcelona;Barcelona;39;87;67;881;JavaScript
BBerastegui;Bilbao - Barcelona - Tokyo - Anywhere;Barcelona;7;87;1;15;Go
xserra93;Barcelona;Barcelona;0;86;0;0;Python
lrubinat;Barcelona;Barcelona;1;86;0;0;HTML
alloveras;Barcelona;Barcelona;9;86;1;1;Shell
marduke182;Barcelona, Spain;Barcelona;10;86;68;109;JavaScript
AlexJF;Barcelona, Spain;Barcelona;12;86;20;13;Python
ffaraone;Barcelona, Spain;Barcelona;3;86;0;2;
rafelmm;Barcelona;Barcelona;0;85;0;0;JavaScript
marcizhu;Barcelona, Spain;Barcelona;0;85;1;2;C
arkeros;Barcelona, Spain;Barcelona;6;85;4;104;CSS
cris7ian;Barcelona, Spain;Barcelona;6;85;7;43;JavaScript
marclop;Barcelona;Barcelona;9;85;1;93;Shell
david-garcia-garcia;Barcelona, Spain , León, México;Barcelona;0;85;8;4;PHP
dpiscia;Barcelona;Barcelona;1;85;5;11;JavaScript
tobiassjosten;Barcelona, Spain;Barcelona;99;84;181;343;PHP
jpavon;Barcelona;Barcelona;9;84;8;655;JavaScript
maeganburke;Barcelona, Spain;Barcelona;12;84;0;0;CSS
jofemodo;Barcelona;Barcelona;0;84;12;8;C
mariodev12;Barcelona;Barcelona;8;84;1;10;JavaScript
nicolas-fricke;Barcelona;Barcelona;15;84;14;27;Ruby
simium;Barcelona;Barcelona;9;83;2;2;C++
anrodon;Barcelona;Barcelona;0;83;0;3;HTML
diegok;Barcelona, Spain;Barcelona;62;83;139;114;Perl
orestes;Barcelona → ✈️ → Galicia;Barcelona;12;83;1;143;JavaScript
bartsanchez;Barcelona, Spain;Barcelona;3;83;1;0;Python
mudasobwa;Barcelona, Spain;Barcelona;6;83;64;6;Ruby
marcos-sb;Sant Cugat del Vallés, Barcelona;Barcelona;0;82;2;12;Scala
jvgutierrez;Barcelona;Barcelona;9;82;2;4;Go
tryadelion;Lleida, Catalonia;Catalunya;3;82;2;4;Java
spooker8;Vilnius Barcelona Kuala Lumpur;Barcelona;3;82;1;7;Objective-C
nanakiksc;Barcelona (Spain);Barcelona;3;82;0;3;Python
brguez;Barcelona;Barcelona;0;82;0;4;
kedare;Barcelona, Spain;Barcelona;6;82;8;207;HTML
L4D15;Lleida;Lleida;10;82;3;19;C++
andresoviedo;Barcelona;Barcelona;0;81;16;9;Java
joseconti;Barcelona;Barcelona;5;81;14;1;PHP
karlas;Barcelona, Spain;Barcelona;4;81;2;63;HTML
gllortc;Tarragona (Catalonia);Catalunya;0;81;2;2;CSS
acperez;Barcelona;Barcelona;2;81;4;1;JavaScript
mnogue;Barcelona;Barcelona;1;80;0;22;C++
afcondon;Catalunya;Catalunya;0;80;0;14;JavaScript
mlopezperez;Barcelona;Barcelona;0;80;0;0;C# and TeX
albertcalv;Barcelona, Catalonia;Barcelona;1;80;1;3;Java
javier-cabezas;Barcelona, Spain;Barcelona;0;80;5;8;C++
plastikaweb;Catalonia;Catalunya;5;80;7;8;JavaScript
mnothic;Barcelona;Barcelona;7;80;2;11;Python
rcsole;Barcelona;Barcelona;60;79;32;718;JavaScript
Saigesp;Barcelona;Barcelona;0;79;0;2;CSS
willblev;Barcelona, Spain;Barcelona;0;79;1;2;Python
vieron;Barcelona, Spain;Barcelona;112;79;88;1.3k;JavaScript
xmarston;Barcelona;Barcelona;4;78;2;0;Java
etrepat;Lleida, Spain;Lleida;18;78;970;54;Ruby
rul3s;Lleida;Lleida;0;78;0;0;CSS
adchsm;Barcelona;Barcelona;43;78;51;11;CSS
Gerardlc;Barcelona;Barcelona;3;78;0;6;JavaScript
JuanJoseFajardo;Sabadell (Barcelona);Barcelona;1;78;0;0;CSS
oriolgual;Barcelona, Spain;Barcelona;74;78;14;132;Ruby
andrewdavidmackenzie;Barcelona, Spain;Barcelona;4;78;4;17;JavaScript
alch;Barcelona;Barcelona;22;78;0;70;PHP
MariaFdez;Barcelona;Barcelona;7;77;0;2;R
Ereza;Barcelona, Catalonia;Barcelona;45;77;5;35;Java
javocsoft;Barcelona;Barcelona;1;77;7;2;Java
jgimeno;Barcelona;Barcelona;3;77;2;3;PHP
jmcarbo;Barcelona (SPAIN);Barcelona;6;77;61;117;Go
joanpc;Seattle, Barcelona;Barcelona;10;76;64;11;Python
tmdavid;Barcelona;Barcelona;2;76;0;1;Python
jmasramon;BARCELONA;Barcelona;2;76;0;166;JavaScript
andreaperazzi;Barcelona;Barcelona;1;76;0;16;Swift
santi-gonzalez;Barcelona, Spain;Barcelona;5;76;6;27;Java
cfenollosa;Barcelona, Spain;Barcelona;50;76;681;7;JavaScript
ChrisFernandez;Barcelona, San Francisco, Boston;Barcelona;7;76;31;90;Ruby
skyme32;Barcelona;Barcelona;0;76;2;1;Java and Swift
jferna57;Spain, barcelona;Barcelona;6;75;27;116;Java
arojascastro;Barcelona;Barcelona;3;75;2;20;HTML
bobwade;Barcelona;Barcelona;0;75;1;2;CSS
rofirrim;Barcelona, Spain;Barcelona;9;75;44;2;C
JordiCruells;Barcelona (Spain);Barcelona;0;74;0;2;JavaScript
fdoxyz;Barcelona, Spain;Barcelona;3;74;0;12;JavaScript
IgnacioRV;Barcelona, Spain;Barcelona;0;74;0;0;C
quimcalpe;Granollers, Barcelona;Barcelona;1;74;6;38;PHP
renderdani;Barcelona;Barcelona;1;74;0;0;
mllocs;Barcelona;Barcelona;24;74;27;74;JavaScript
swapnilgt;Barcelona, Spain;Barcelona;0;73;0;0;HTML
bthemad;Barcelona;Barcelona;5;73;5;6;Shell
jessicafndez;Barcelona;Barcelona;0;73;0;0;Java
carlesreig;barcelona;Barcelona;2;73;2;7;JavaScript and Shell
atrandafir;Barcelona, Spain;Barcelona;4;73;0;69;CoffeeScript
ericzon;Barcelona;Barcelona;9;72;9;96;JavaScript
polmes;Barcelona, Catalunya;Barcelona;2;72;1;0;HTML
JordiMontesSanabria;Barcelona;Barcelona;16;72;1;97;Python
nleite;Barcelona, Spain;Barcelona;22;72;20;14;Python
piercifani;Barcelona;Barcelona;11;71;11;154;Objective-C
wuyingren;Catalunya;Catalunya;2;71;4;11;Java
bentorfs;Barcelona, Spain;Barcelona;4;71;14;1;HTML
victorblasco;Barcelona, Spain;Barcelona;5;71;0;40;JavaScript
oscaralbareda;Barcelona;Barcelona;0;71;0;0;CSS
mawrkus;Barcelona, Spain;Barcelona;27;70;120;15;JavaScript
bcndanos;Barcelona;Barcelona;2;70;20;17;Rust
adv0r;Barcelona;Barcelona;17;70;46;55;Java
jlopezr;Barcelona;Barcelona;13;70;4;5;JavaScript
agilmor;Barcelona;Barcelona;2;70;0;1;Shell
alvico;Barcelona;Barcelona;2;70;1;0;Shell
nospotfer;Gran Via de Les Corts Catalanes, 585, 08007 Barcelona;Barcelona;1;69;0;0;HTML and Python
martinezcoder;Barcelona, Spain;Barcelona;4;69;1;29;Ruby
antonio-manuel;Girona;Gerona;3;69;0;6;Java
jgimenez;Barcelona;Barcelona;10;69;3;28;Objective-C
mirimia;Barcelona;Barcelona;0;69;0;1;
JBCDev;Reus, Tarragona, Cataluña, España;Catalunya;0;69;3;3;Assembly
MarcMDE;Catalonia;Catalunya;1;69;0;1;C
ececilla;Barcelona;Barcelona;1;69;5;7;Java
ferranfg;Barcelona;Barcelona;0;69;0;3;PHP
Warblefly;Barcelona and Brighton;Barcelona;0;68;8;1;Shell
xavi-a-gamedonia;Barcelona;Barcelona;0;68;0;1;C
danigiri;Barcelona;Barcelona;26;68;36;264;Shell
rickyah;Barcelona;Barcelona;12;68;143;44;C#
lenadrolopez;Barcelona;Barcelona;4;68;0;3;
albertomontesg;Barcelona;Barcelona;6;68;2;56;Python
andpol5;Barcelona Spain;Barcelona;0;68;2;2;Python and Matlab
pablopussell;Barcelona;Barcelona;0;68;0;0;Java
nellicus;Barcelona;Barcelona;10;67;1;37;Ruby
CorinaV;Barcelona, Spain;Barcelona;2;67;0;0;CSS
bmoix;Barcelona;Barcelona;9;67;4;15;C++
skptic;Barcelona, Spain;Barcelona;4;67;0;7;Shell
juliamauri;Catalonia, Tarragona, Deltebre 43580;Catalunya;3;67;0;0;C
pauca;Barcelona, Spain;Barcelona;1;67;8;16;R
mesmerizedchild;Barcelona, Spain;Barcelona;0;67;0;0;HTML
OriolAndres;Barcelona - Cork;Barcelona;0;66;0;0;Python
cugni;Barcelona;Barcelona;5;66;11;98;Java
avizcaino-newuibcn;Barcelona;Barcelona;0;66;0;2;Batchfile
stakewinner00;Barcelona;Barcelona;8;65;0;6;C++
mrtxema;Barcelona, Spain;Barcelona;0;65;1;0;Java
RaulGracia;Tarragona;Tarragona;4;65;0;3;Java
aran-fern;Barcelona;Barcelona;0;65;0;2;CSS
paulinagorecka;Barcelona;Barcelona;1;65;1;0;CSS
pvaldesoiro;Barcelona;Barcelona;1;65;0;0;CSS
miquelruiz;Barcelona;Barcelona;10;65;23;16;Perl
agseco;Barcelona, Spain;Barcelona;4;65;0;77;CSS
pau-minoves;Barcelona;Barcelona;20;64;6;3;Java
davidpelayo;Barcelona;Barcelona;12;64;14;174;JavaScript
xramoli;Barcelona;Barcelona;0;64;0;0;Objective-C
jezuhke;Barcelona;Barcelona;2;64;0;2;JavaScript
jiuck;Barcelona;Barcelona;0;64;0;0;CSS
Juanvvc;Barcelona;Barcelona;3;64;36;5;Python
skolodyazhnyy;Barcelona, Spain;Barcelona;11;64;35;56;PHP
Eudaldca;Barcelona, Spain;Barcelona;0;63;1;8;CSS
nilpaco;Barcelona;Barcelona;6;63;1;3;CSS
villanuevadani;Barcelona;Barcelona;1;63;0;0;HTML
heroinsoul;Barcelona;Barcelona;3;63;0;1;C
NicolasLetellier;Barcelona;Barcelona;0;63;0;0;CSS
osorioramirez;Barcelona, Spain;Barcelona;1;63;0;17;PHP
eduRivera;Barcelona;Barcelona;15;63;0;1;CSS
mmeasic;Barcelona;Barcelona;1;63;0;0;Python
gopalkoduri;Barcelona;Barcelona;10;62;17;12;Python
oskrs111;Catalonia;Catalunya;0;62;0;3;C++
faparicior;Barcelona, Spain;Barcelona;0;62;0;0;CSS
BadChoice;Manresa (Barcelona, Spain);Barcelona;5;62;6;35;Objective-C
henrydm;Barcelona;Barcelona;3;62;11;15;C#
jorestma;Spain, Barcelona;Barcelona;0;62;0;0;
aramboi;Barcelona, Spain;Barcelona;12;62;2;252;Python
iuriaranda;Barcelona;Barcelona;11;62;5;122;JavaScript
kbsali;Barcelona, Spain;Barcelona;41;62;288;115;PHP
facundofarias;Barcelona, Catalunya;Barcelona;39;61;22;647;JavaScript
jorgalga;Barcelona;Barcelona;1;61;0;26;C
apuigsech;Barcelona, Spain;Barcelona;20;61;28;8;Python
alexcarol;Barcelona,Spain;Barcelona;12;61;1;28;PHP
dbalas;Barcelona;Barcelona;7;61;6;19;CSS
valoraccoon;Barcelona;Barcelona;2;61;0;10;HTML
magarcia;Barcelona, Spain;Barcelona;18;61;34;248;JavaScript
bpedro;Barcelona, Spain;Barcelona;108;61;97;188;JavaScript
davizuku;Barcelona, Spain;Barcelona;0;60;0;3;HTML
apuratepp;Berlin ,, Barcelona;Barcelona;29;60;22;275;Ruby
Elendow;Barcelona;Barcelona;1;60;0;7;C#
igormilla;Barcelona, Spain;Barcelona;9;60;2;84;JavaScript
simonbcn;Barcelona (Spain);Barcelona;0;60;0;7;C
osoylemez;Barcelona, Spain;Barcelona;5;59;0;55;Perl
elmeunick9;Girona, Catalunya;Catalunya;1;59;2;2;C++
dogmatico;Barcelona;Barcelona;0;59;0;0;Java
sargue;Catalunya;Catalunya;4;59;5;30;Java
rodrigoaguilera;Barcelona;Barcelona;8;59;1;38;CSS
carlos-dev;Barcelona;Barcelona;11;59;3;24;CSS
lnolazco;Barcelona;Barcelona;3;59;2;0;JavaScript
ricardosncosta;Barcelona, Spain;Barcelona;1;59;0;0;Python
inesvidal;Barcelona;Barcelona;0;59;0;0;HTML
manuelpastor;Barcelona (Spain);Barcelona;1;58;3;0;Python
joanlopez;Barcelona;Barcelona;2;58;5;0;HTML
shierve;Barcelona;Barcelona;0;58;0;2;Java
naulacambra;Barcelona;Barcelona;6;58;1;4;CSS
artefactop;Barcelona;Barcelona;32;58;59;166;Erlang
demateu;Barcelona;Barcelona;0;57;2;11;CSS
nil;Barcelona, Spain;Barcelona;1;57;4;5;CSS
hamzaed;Barcelona, Spain;Barcelona;2;57;0;10;Java
teclliure;Premia de Mar, Barcelona;Barcelona;5;57;13;7;JavaScript
orimarti;Barcelona;Barcelona;3;57;0;61;Shell
Quadramma;Buenos Aires, Barcelona, Paris;Barcelona;3;57;2;1;JavaScript
BlaiMelendezCatalan;Barcelona;Barcelona;1;57;0;0;Java
jsoucheiron;Barcelona;Barcelona;9;57;32;10;Python
gcastella;Lleida;Lleida;0;57;0;0;R
Moc;The Netherlands / Barcelona, Spain;Barcelona;19;57;7;202;PHP
gyopiazza;Barcelona;Barcelona;1;56;2;26;JavaScript
AngelaFabregues;Barcelona;Barcelona;0;56;2;0;Java and Shell
amatiasq;Barcelona;Barcelona;33;55;30;92;JavaScript
kterf;Barcelona;Barcelona;2;55;7;1;Arduino
thomedes;Barcelona, Spain;Barcelona;0;55;2;2;C
claretcrab;Barcelona;Barcelona;5;55;0;24;PHP
laurent-RP;Barcelona;Barcelona;2;55;0;1;PHP and Shell
ekapic;Barcelona, Spain;Barcelona;1;55;0;0;C#
ajimix;Barcelona;Barcelona;28;54;265;80;JavaScript
ricardpanades;Catalunya;Catalunya;2;54;1;45;CSS and HTML
ilopez88;Barcelona;Barcelona;0;54;0;0;CSS
jlealbernal;Barcelona;Barcelona;4;54;0;0;R
eloipoch;Barcelona;Barcelona;17;54;4;200;PHP
kevprice83;Barcelona;Barcelona;15;54;1;0;JavaScript
jovid78;Barcelona, Spain;Barcelona;14;54;0;1;HTML
MoralAlberto;Barcelona;Barcelona;4;54;3;303;Objective-C
fernandomora;Barcelona;Barcelona;3;54;0;55;Scala
xavigiro;Barcelona, Catalonia;Barcelona;5;54;0;1;Jupyter Notebook
edutec;Cornellà (Barcelona);Barcelona;11;54;44;0;HTML
JonasHaouzi;Barcelona, Spain;Barcelona;2;54;1;31;PHP
antoniofelices;Barcelona;Barcelona;1;54;0;2;CSS
ixdi;Barcelona;Barcelona;13;54;4;6;JavaScript
antonio-openroad;Barcelona;Barcelona;0;53;0;4;
cristopher29;Barcelona;Barcelona;1;53;3;4;HTML
svalver;Barcelona;Barcelona;1;53;0;1;CSS
raelga;Barcelona;Barcelona;3;53;5;15;JavaScript
rcnavarro;Barcelona;Barcelona;3;53;0;35;
francescjimenez;Barcelona - Miami - Girona;Barcelona;8;53;0;38;JavaScript
mcamara;Barcelona;Barcelona;30;53;817;28;PHP
pokoli;Sarroca de Lleida;Lleida;11;53;13;10;Python
danimus;Barcelona;Barcelona;2;53;0;0;CSS
dasher;Barcelona;Barcelona;25;53;40;47;JavaScript
jhbabon;Barcelona, Spain;Barcelona;26;53;21;150;Ruby
Dirbaio;Barcelona, Spain;Barcelona;60;52;33;36;C++
jguillaumes;Barcelona - Catalonia;Barcelona;0;52;8;5;C
l3eto;Barcelona, Spain;Barcelona;1;52;1;2;CSS
VictorTellez;Barcelona;Barcelona;0;52;5;3;Java
LegaultOs;Barcelona;Barcelona;0;52;3;4;Java
hanbzu;Barcelona;Barcelona;2;52;4;31;JavaScript
towanda;Barcelona Spain;Barcelona;47;51;3;46;Ruby
